award_id_fain,modification_number,award_id_uri,sai_number,federal_action_obligation,non_federal_funding_amount,total_funding_amount,face_value_of_loan,original_subsidy_cost,total_subsidy_cost,action_date,period_of_performance_start_date,period_of_performance_current_end_date,awarding_agency_code,awarding_agency_name,awarding_sub_agency_code,awarding_sub_agency_name,awarding_office_code,awarding_office_name,funding_agency_code,funding_agency_name,funding_sub_agency_code,funding_sub_agency_name,funding_office_code,funding_office_name,recipient_duns,recipient_name,recipient_country_code,recipient_country_name,recipient_address_line_1,recipient_address_line_2,recipient_address_line_3,recipient_city_code,recipient_city_name,recipient_county_code,recipient_county_name,recipient_state_code,recipient_state_name,recipient_zip_code,recipient_zip_last_4_code,recipient_congressional_district,recipient_foreign_city_name,recipient_foreign_province_name,recipient_foreign_postal_code,primary_place_of_performance_country_code,primary_place_of_performance_country_name,primary_place_of_performance_code,primary_place_of_performance_city_name,primary_place_of_performance_county_code,primary_place_of_performance_county_name,primary_place_of_performance_state_name,primary_place_of_performance_zip_4,primary_place_of_performance_congressional_district,primary_place_of_performance_foreign_location,cfda_number,cfda_title,assistance_type_code,award_description,business_funds_indicator_code,business_types_code,action_type_code,record_type_code,fiscal_year_and_quarter_correction,last_modified_date
NNX16AB90A,3,,SAI EXEMPT,1679514.00,0.00,1679514.00,,,0.00,2017-11-03,2017-11-03,2021-01-03,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,NASA SHARED SERVICES CENTER,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49651,MOUNTAIN VIEW               ,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW               ,085,SANTA CLARA,CALIFORNIA,94043-5203,18,,43.001,SCIENCE,05,REACHING FOR THE STARS: NASA SCIENCE FOR GIRL SCOUTS A.K.A. GIRL SCOUT STARS BRINGS TOGETHER GIRL SCOUTS GS  THEIR VOLUNTEERS AND ADULT LEADERS WITH NASA SCIENCE MISSION DIRECTORATES RESEARCH AND DISCOVERIES THROUGH AN INFORMAL EDUCATION PROGRAM. OUR GOAL IS TO INTEGRATE GIRL SCOUT STARS THROUGHOUT THE GS NATIONAL MOVEMENT FOR GIRLS IN GRADES K-12  INCLUDING THE CREATION OF A NEW ASTRONOMY BADGE AT EVERY GIRL SCOUT AGE LEVEL. WITH BEST PRACTICES  WE ENGAGE GIRLS AND LEADERS WITH THE FUNDAMENTAL SCIENCE  TECHNOLOGY  ENGINEERING AND MATHEMATICS STEM UNDERSTANDINGS THAT UNDERPIN OUR HUMAN QUEST TO EXPLORE THE UNIVERSE. THROUGH EARLY AND SUSTAINED EXPOSURE TO THE PEOPLE AND ASSETS OF NASA AND THE EXCITEMENT OF NASAS MISSION  GIRLS AND LEADERS EXPLORE STEM CONTENT  DISCOVERIES  AND CAREERS. GIRL SCOUT STARS PARTNERS ARE EXPERIENCED FORMAL AND INFORMAL GS STEM EDUCATORS: SETI INSTITUTE PI E. DEVORE  ASTRONOMICAL SOCIETY OF THE PACIFIC ASP  S. GURTON  UNIVERSITY OF ARIZONA U OF AZ  D. MCCARTHY AND L. LEBOFSKY  AND ADNET L. MAYO AT GODDARD SPACE FLIGHT CENTER. MAYO HAS TRAINED GS LEADERS AND SUPPORTS 150 AFTER SCHOOL ASTRONOMY CLUBS WORLDWIDE. SINCE 2002  U OF AZS HAS TRAINED 250 GSUSA LEADERS 80 COUNCILS IN 41 STATES IN A NIRCAM JWST OUTREACH PROGRAM  AND BRINGS THIS STRONG NETWORK TO GIRL SCOUT STARS. IN PARTNERSHIP WITH GIRL SCOUTS OF NORTHERN CALIFORNIA GSNC  M. PARK AND J. FAHY  WE DEVELOP  TEST  PUBLISH  AND PROVIDE ONLINE TRAINING. TO ASSURE DYNAMIC CONTENT  WE LINK TO RESOURCES SUCH AS NASAS WAVELENGTH  IMAGE OF THE DAY  ASTRONOMY AND EARTH SCIENCE PICTURE OF THE DAY. THE GIRL SCOUTS OF THE UNITED STATES OF AMERICA GSUSA  G. LOVE  K. KOKJOHN POEHLER  W. FRIEDMAN  AND S. SWANSON ARE IMPLEMENTING 21ST CENTURY LEARNING TECHNOLOGIES WITH A NEW VOLUNTEER TOOLKIT FOR GS LEADERS WORKING WITH 5 TO 11 YEAR-OLD GIRLS EXPANDING LATER FOR LEADERS OF 12 TO 17 YEAR OLD GIRLS. TRADITIONAL PAPER PUBLICATIONS ARE MOVING ONLINE FOR TODAYS TECH SAVVY GS LEADERS WHO PREFER JUST IN TIME MATERIALS AND ASYNCHRONOUS LEARNING. WE UNDERSTAND THE WEALTH OF MATERIALS AVAILABLE THROUGH NASA AND OUR ORGANIZATIONS; WE WILL ADAPT RATHER THAN REINVENT EFFECTIVE ACTIVITIES. THE GSNC LEADS DISSEMINATION OF GIRL SCOUT STARS TO THE OVER 100 OTHER GS COUNCILS WITH SUPPORT OF GSUSA. THROUGH PROFESSIONAL DEVELOPMENT OF GS LEADERS  GIRL SCOUT STARS ENHANCES PUBLIC SCIENCE LITERACY. GIRL SCOUT STARS SUPPORTS NATIONAL STEM EDUCATION AND PUBLIC SCIENCE LITERACY THROUGH INFORMAL  OUT-OF-SCHOOL EXPERIENCES. GS LEADERS AND GIRLS BENEFIT. THE TRAINING FOR LEADERS AND THE GIRL SCOUT STARS MATERIALS SUPPORT TROOP ACTIVITIES AND CAMP-OUTS FOR THE YOUNGER GIRLS. FOR OLDER GIRLS  WE ENHANCE SUMMER CAMP ACTIVITIES  SUPPORT IN-DEPTH EXPERIENCES LIKE THE U OF AZS ASTRONOMY CAMP AND DESTINATION EVENTS LIKE THE TOTAL SOLAR ECLIPSE IN 2017. WE PARTNER WITH THE NIGHT SKY NETWORK NSN TO ENGAGE AMATEUR ASTRONOMERS WITH GS  A BENEFIT FOR BOTH ORGANIZATIONS. NSN CLUBS SEEK WAYS TO INTEREST YOUNG PEOPLE  ESPECIALLY GIRLS  IN AMATEUR ASTRONOMY  AND GS BENEFIT FROM THE KNOWLEDGE AND TELESCOPES OF THE NSN: A WIN-WIN PARTNERSHIP. ASP MANAGES NSN AND PROVIDES TRAINING IN BEST PRACTICES FOR WORKING WITH GIRLS AND LEADERS. IN PARALLEL WITH THE DEVELOPMENT OF GIRL SCOUT STARS FOR THE YOUNGER GS  THE U OF AZ ADULT LEADER ASTRONOMY CAMP  AND LEADERSHIP TRAINING ARE CONDUCTED PI AND CO-IS.    REACH:  THERE ARE 2 000 000 GIRL SCOUTS AND 800 000 VOLUNTEER LEADERS IN THE USA. THREE QUARTERS 1.5 MILLION ARE AGES 5 TO 11. THESE YOUNG GIRLS AND THEIR LEADERS ARE OUR PRIMARY AUDIENCE.  INITIALLY  WE WORK WITH THE GSNC 50 000 GIRL MEMBERS AND 31 000 VOLUNTEERS; WE EXPAND ACROSS THE USA VIA THE NETWORK OF GS COUNCILS OVER FIVE YEARS. GIRL SCOUT STARS SUPPORTS SMDS SCIENCE EDUCATION OBJECTIVES AND NASAS STEM ENGAGEMENT AND EDUCATOR PROFESSIONAL DEVELOPMENT LINES OF BUSINESS. THE GIRL SCOUT RESEARCH INSTITUTE AT GSUSA LEADS PROGRAM EVALUATION.,NON,M,B,2,,2017-12-05 21:05:47.798947
NNX13AD16A,11,,SAI EXEMPT,643850.00,0.00,643850.0,0.00,,0.00,2016-04-13,2016-04-13,2016-11-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"IN DECEMBER 2001, KEPLER BECAME THE IOH MISSION SELECTED FOR FLIGHT BY NASAS DISCOVERY PROGRAM, AND THE FIRST SUCH ORIENTED TO ACHIEVE GOALS UNDER NA",NON,12,B,2,,2016-05-05 00:00:00
NNX15AJ38G,2,,SAI EXEMPT,183351.00,0.00,183351.0,0.00,,0.00,2017-07-11,2017-07-11,2018-05-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (8000),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW,013,CONTRA COSTA,CALIFORNIA,940435203,18,,43.001,AEROSPACE EDUCATION SERVICES PROGRAM,04,A MAJOR GOAL OF THE NASA PLANETARY SPACE PROGRAM HAS BEEN THE SEARCH FOR LIFE IN OUR SOLAR SYSTEM. ON MARS  THIS EFFORT HAS BEEN FOCUSED ON THE SUCCESSFUL SEARCH FOR WATER AND HABITABILITY. THE NEXT STEP WILL BE SEARCHING SPECIFIC LOCATIONS FOR SIGNS OF PAST LIFE. ONE OF THE MOST PROMISING PLACES ARE THE HYDROTHERMAL SINTER DEPOSITS IN THE NILI PATERA CALDERA OF THE SYRTIS MAJOR VOLCANO. THESE DEPOSITS WOULD HAVE BEEN LONG-LIVED  WITH THE SUITABLE ENVIRONMENTAL CONDITIONS AND PROVIDE A WELL-MAPPED FEATURE FOR A TARGETED MISSION.  TO PREPARE FOR THIS TYPE OF MISSION  WE PROPOSE A SERIES OF EXPERIMENTS AND FIELD OPERATIONS TO DEVELOP THE REQUIRED METHODOLOGIES.  OPERATING AT AN EXTINCT HOT SPRING DEPOSIT IN A MARTIAN ANALOG AND EXTREME LIFE ENVIRONMENT IN ICELAND  WE WILL COLLECT SAMPLES AND IN-SITU MEASUREMENTS TO DETERMINE THE RESOLUTIONS AND DATA SETS REQUIRED TO ANSWER THE KEY MISSION OBJECTIVES. WE WILL ALSO TEST TRAFFICABILITY TO DETERMINE THE SPACECRAFT CAPABILITIES REQUIRED FOR MISSION SUCCESS.  THE PROPOSED ADVANCEMENTS BREAK DOWN INTO THE CATEGORIES OF SCIENCE  SCIENCE OPERATIONS AND TECHNOLOGY. SCIENCE OBJECTIVES WILL FOCUS BUILDING ON THE EXTENSIVE SET OF TERRESTRIAL LITERATURE TO ANSWER QUESTIONS SPECIFIC TO THIS MISSION. FOR EXAMPLE  HOW DO WE IDENTIFY ALL POTENTIAL SIGNS OF LIFE PRESERVED IN THE SINTERS AND HOW TO SINTERS RECORD SIGNS OF ENVIRONMENTAL AND VOLCANIC PROPERTIES. SPECIFIC TO THIS PROPOSAL WILL BE TO UNDERSTAND WHAT SPACECRAFT INSTRUMENTS WILL BE REQUIRED TO ANSWER THESE QUESTIONS. SCIENCE OPERATIONS WILL FOCUS ON THE SUITE OF INSTRUMENTS NEEDED TO OPERATE TOGETHER TO ANSWER THE MISSION GOALS AND WHAT TYPE OF SAMPLES AND MOBILITY WILL BE REQUIRED FOR SUCCESS. THE TECHNOLOGY SECTION WILL BE TO DEVELOP THE METHODS TO MEET THE REQUIREMENTS DETERMINED BY THE SCIENCE EFFORT.  THIS INCLUDES SAMPLE COLLECTION AND HANDLING METHODOLOGY AND DETERMINING A PLAN TO DEVELOP CURRENTLY AVAILABLE FIELD INSTRUMENTS INTOPLANETARY CAPABLE VERSIONS.METHODOLOGY:DR. SKOK WILL LEAD A DIVERSE TEAM OF HYDROTHERMAL  BIOLOGICAL AND INSTRUMENTAL EXPERTS TO STUDY A COMPARABLE HOT SPRING DEPOSIT IN ICELAND TO EXAMINE ALL THE POTENTIAL MISSION ISSUES AND SCENARIOS  ALONG WITH SAMPLE REQUIREMENTS. A COMBINATION OF LAB ANALYSIS OF COLLECTED SAMPLES AND IN-SITU DEPLOYMENT OF FIELD INSTRUMENTS WILL BE USED TO PREPARE FOR THIS FUTURE MISSION.RELEVANCE TO PLANETARY SCIENCE AND TECHNOLOGY THROUGH ANALOG RESEARCH:THIS PROPOSAL MEETS THE STATED PSTAR GOAL OF FUNDING PROJECTS TO PLANETARY ANALOG SITES TO DEVELOP THE TECHNOLOGIES AND METHODOLOGIES REQUIRED FOR FUTURE MISSIONS  ESPECIALLY TO EXTREME ENVIRONMENTS. HOT SPRING ENVIRONMENTS ARE KEY HABITATS ON EARTH AND PROVIDE A PLANETARY INDEPENDENT ENERGY SOURCE AND HABITABLE ZONE.,NON,12,B,2,,2017-08-04 00:00:00
NNX13AJ87A,4,,SAI EXEMPT,60000.00,0.00,60000.0,0.00,,0.00,2016-05-06,2016-05-06,2017-04-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,THE GOAL OF OUR PROPOSED RESEARCH IS TO FURTHER INVESTIGATE THE NATURE AND ORIGIN OF THE DARK MATERIAL(S) ON THE SATELLITES OF SATURN. WE PLAN TO ACH,NON,12,B,2,,2016-06-06 00:00:00
NNX08AP76G,1,,SAI EXEMPT,93427.00,0.00,93427.0,0.00,,0.00,2009-05-28,2009-05-28,2010-05-12,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,04,&QUOT;PROPERTIES OF SATURN&#039;S RING PARTICLES FROM OCCULTATIONS AND THERMAL OBSERVATIONS&QUOT; THIS IS A NEW PROPOSAL FOR TWO YEARS OF RESEARCH R,NON,12,B,2,,2012-03-20 00:00:00
NNA10DE64G,2,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2011-05-25,2011-05-15,2012-05-14,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940432172,14,,43.001,SCIENCE,04,"BASE DESCRIPTION, A SINGLE YEAR EDUCATION GRANT AWARD FROM THE NASA ASTROBIOLOGY INSTITUTE IS TO SETI INSTITUTE (SETI) TO SUPPORT PUBLIC EDUCATION OU",NON,12,B,2,,2015-08-05 00:00:00
NNX15AV46A,8,,SAI EXEMPT,12086.00,0.00,12086.0,0.00,,0.00,2017-08-14,2017-08-14,2019-08-31,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (8000),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80NSSC,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,CA49651,MOUNTAIN VIEW,013,CONTRA COSTA,CALIFORNIA,940435203,18,,43.001,AEROSPACE EDUCATION SERVICES PROGRAM,05,GOALS&OBJECTIVESRESEARCH AND ACTIVITIES THAT SYSTEMATICALLY EXAMINE AND ANALYZE CRITICAL QUESTIONS RELATED TO PLANETARY PROTECTION AND IMPLEMENTATION FOR CURRENT AND FUTURE SOLAR SYSTEM MISSIONS  WITH PARTICULAR ATTENTION TO SCIENTIFIC AND TECHNICAL ASPECTS  RISKS AND SOCIETAL CONCERNS  AND EDUCATION OF VARIED AUDIENCES.,NON,12,B,2,,2017-09-05 00:00:00
NNX08BA80A,8,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2012-07-31,2012-07-31,2013-09-03,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.001,SCIENCE,05,CASSINI DATA ANALYSIS AND ORGANIC MATERIALS ON SOLAR SYSTEM BODIES,NON,12,B,2,,2013-12-05 00:00:00
NNX09AV88G,1,,SAI EXEMPT,70000.00,0.00,70000.0,0.00,,0.00,2009-10-27,2009-10-27,2014-08-27,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.AAA,RESEARCH GRANTS FOR THE SPACE PROGRAM,04,SETI INSTITUTE THE RINGS NODE FOR THE PLANETARY DATA SYSTEM WE PROPOSE TO CONTINUE IN OUR ROLE AS,NON,12,B,2,,2009-11-20 00:00:00
NNX12AJ19A,4,,SAI EXEMPT,60000.00,0.00,60000.0,0.00,,0.00,2013-03-15,2013-03-15,2015-05-08,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,FUNDING FOR THIS COOPERATIVE AGREEMENT PROPOSAL IS BASED ON THE SUCCESSFUL ROSES 2011 SOLICITATIONS NNH11ZDA001N 11-OSS-0134 AND NH11ZDA001N 11-PATM1,NON,12,B,2,,2014-04-04 00:00:00
NNX12AQ11G,1,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2013-08-09,2013-08-08,2014-08-21,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,"THIS IS AN UNSOLICITED PROPOSAL TO PERFORM THE INITIAL SCIENTIFIC ANALYSIS OF PLUTO'S TINIEST MOONS, THE RECENTLY-DISCOVERED 'T4"" (S/2011 (134340) 1;",NON,12,B,2,,2015-05-20 00:00:00
NNX09AV32A,2,,SAI EXEMPT,76356.00,0.00,76356.0,0.00,,0.00,2010-09-28,2010-09-28,2012-07-16,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.AAA,RESEARCH GRANTS FOR THE SPACE PROGRAM,05,THIS WORK SEEKS TO DEVELOP A NEW METHOD FOR THE DETERMINATION OF BIOBURDENS FOR PLANETARY PROTECTION PURPOSES. IT WOULD ENABLE THE DETECTION OF MICRO,NON,12,B,2,,2010-11-01 00:00:00
NNX11AO81A,9,,SAI EXEMPT,100634.00,0.00,100634.0,0.00,,0.00,2014-09-11,2014-09-11,2016-08-02,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"CIRS INVESTIGATIONS OF PLANETARY RINGS  THIS IS A NEW, FIVE-YEAR PROPOSAL TO SUPPORT THE WORK OF CIRS CO-INVESTIGATOR DR. MARK SHOWALTER ON BEHALF OF",NON,12,B,2,,2015-01-20 00:00:00
NNX13AJ18G,1,,SAI EXEMPT,118000.00,0.00,118000.0,0.00,,0.00,2014-06-16,2016-06-16,2016-04-08,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,WE PROPOSE TO CHARACTERIZE THE DYNAMICS AND THE EMISSION SPECTROSCOPY OF PLASMAS GENERATED IN LASER-INDUCED BREAKDOWN SPECTROSCOPY (LIBS) MEASUREMENT,NON,12,B,2,,2014-07-18 00:00:00
NNX08AQ26G,1,,SAI EXEMPT,107530.00,0.00,107530.0,0.00,,0.00,2009-08-03,2009-08-03,2011-05-18,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,515 N WHISMAN RD,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,14,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,14,,43.AAA,RESEARCH GRANTS FOR THE SPACE PROGRAM,04,SETI INSTITUTE AN EXPERIMENTAL STUDY OF THE GENERATION AND ENANTIOMERIC ENRICHMENT OF SUGARS AND AM,NON,12,B,2,,2009-09-18 00:00:00
NNX11AI91G,4,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2013-12-17,2013-12-17,2014-05-30,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,"OBJECTIVES: IMAGES FROM THE PHOENIX MECA OPTICAL MICROSCOPE (POM) OF SOIL GRAINS AT THE PHOENIX LANDING SITE, WITH HIGHER RESOLUTION THAN ANY IMAGES",NON,12,B,2,,2015-05-20 00:00:00
NNX14AG15A,0,,SAI EXEMPT,30000.00,0.00,30000.0,0.00,,0.00,2014-04-07,2014-03-25,2019-03-24,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"THIS CAN SUPPORTS THE BROAD SPECTRUM OF LUNAR, NEA, AND MARTIAN MOON SCIENCES ENCOMPASSING INVESTIGATIONS OF THE SURFACE, INTERIOR, EXOSPHERE, AND TH",NON,12,A,2,,2015-08-05 00:00:00
NNX12AH85G,2,,SAI EXEMPT,0.00,0.00,0.0,0.00,,0.00,2014-05-07,2014-05-07,2015-04-09,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,04,AEOLIAN ACTIVITY IN THE LAST 400 KA DRIVEN BY INSOLATION CHANGES: CAN GLOBAL AND MESOSCALE ATMOSPHERIC MODELING EXPLAIN WHEN AND HOW MERIDIANI PLANUM,NON,12,B,2,,2015-09-04 00:00:00
NNX11AO81A,12,,SAI EXEMPT,31472.00,0.00,31472.0,0.00,,0.00,2015-06-18,2015-06-18,2016-08-02,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,0818,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940430818,18,,43.001,SCIENCE,05,"CIRS INVESTIGATIONS OF PLANETARY RINGS  THIS IS A NEW, FIVE-YEAR PROPOSAL TO SUPPORT THE WORK OF CIRS CO-INVESTIGATOR DR. MARK SHOWALTER ON BEHALF OF",NON,12,B,2,,2015-07-20 00:00:00
NNX15AL19G,0,,SAI EXEMPT,119939.00,0.00,119939.0,0.00,,0.00,2015-06-15,2015-05-20,2018-05-19,080,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION (NASA),8000,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,,,,,,,,,137315552,SETI INSTITUTE,USA,UNITED STATES,189 BERNARDO AVE # 100,,,49670,MOUNTAIN VIEW,085,SANTA CLARA,CA,CALIFORNIA,94043,5203,18,,,,USA,UNITED STATES,0649670,MOUNTAIN VIEW,085,SANTA CLARA,CA,940435203,18,,43.001,SCIENCE,04,A CENTRAL QUESTION IN UNDERSTANDING THE ORIGIN OF LIFE IS THE NATURE OF THE CHEMICAL PROCESS(ES) ON THE PRIMITIVE EARTH THAT GENERATED THE FIRST CATA,NON,12,A,2,,2015-08-05 00:00:00
